k	min_rek	min_srk	min_gerk_ad	max_rek	max_srk	max_gerk_ad	median_rek	median_srk	median_gerk_ad	quant25_rek	quant25_srk	quant25_gerk_ad	quant75_rek	quant75_srk	quant75_gerk_ad
5501	0.442419748870167	12.7332048040931	0.914133327259355	0.783318968614866	21.1622693824252	2.40690699648189	0.582011292291512	16.9203917147151	1.80339699333567	0.559688239433024	15.7395328134208	1.56213550386687	0.618483983516089	19.2796060993119	2.03249357670662
5601	0.464359651636455	13.1118916048947	0.872516522373463	0.735616334147429	22.9660907821671	2.40167455650664	0.578569590661949	17.6133329190851	1.76765446363977	0.533419608951804	16.001745350087	1.48594773060015	0.614656000148934	18.9669878945709	1.96196275737227
5701	0.437108574728529	13.8322925561991	0.834835930453772	0.751759928489617	23.9182349054916	2.40568029830782	0.567321896861386	17.835427326177	1.73120070706044	0.529318521304664	16.3713698540701	1.44480554248129	0.607953774723383	20.1985679411894	1.91658579242605
5801	0.424811906463605	14.2231182889711	0.794771930806301	0.684813009345608	22.5493034262448	2.39473631354602	0.556002397376077	17.4791827606808	1.70364700899478	0.517735192395713	16.3605039538484	1.40686799561693	0.602638159029143	19.2171858079621	1.86173943066654
5901	0.405267213566307	14.3683557788024	0.766621829739558	0.697929364475806	23.8977886213736	2.39040287981197	0.540454518313461	18.339654107176	1.65668803704214	0.509086672170955	15.9413760430915	1.36668904243004	0.586530499045761	19.613869227037	1.79162966716273
6001	0.421105786578345	13.3102537297691	0.747499528829209	0.678105033515214	22.3485848132716	2.38858317868955	0.533000169098435	17.7734839333002	1.59845388956606	0.504376596607941	15.9922857494355	1.32177435313815	0.574536901565511	19.2209281739024	1.75172733240291
6101	0.402695537801242	12.4820564885455	0.720755483807937	0.653935932746986	23.0036572068202	2.36555131219151	0.521502435717942	17.750209859867	1.56710721320549	0.499411262949887	15.9241761600801	1.29651411681472	0.562769111376724	19.5127942819504	1.71463635371566
6201	0.405812648177748	13.4538171467871	0.69923881957524	0.660514362754258	24.2585926984253	2.19213900202933	0.519792737527549	17.7239960330053	1.53106443536696	0.483686144481366	15.9370590570443	1.25072762944914	0.566261414175407	19.8315821195324	1.69325941582673
6301	0.398014047073457	11.692573591442	0.680574760111924	0.659186735562196	23.5366768089512	2.12776963621142	0.505526883856394	18.5263093746151	1.49527569307627	0.4756694866536	16.5203547138488	1.19391054733587	0.541485192949431	19.9257217115849	1.67065660833315
6401	0.378334296140334	11.5782510416886	0.666044384056131	0.64482473429691	24.0373910239349	2.12259866640331	0.507990830074365	17.8596669439973	1.44983610044283	0.46643959006663	16.8508792920809	1.15782604717092	0.53711068545317	19.1563691317798	1.65317562151299
6501	0.359747939866318	12.4616746003732	0.649657099901345	0.614146693473433	26.7074146393294	2.10491227996833	0.510385870464768	18.3400730966427	1.41188248893033	0.461110803735429	16.3417953132722	1.12824391259926	0.542046888966752	20.0958956436484	1.63857085903928
6601	0.38355015263617	13.3161395631854	0.637158095686268	0.599015772708311	23.6962271166297	2.10402386866131	0.491897186294669	18.1298924961014	1.3748750763308	0.459872942428505	16.8261211640578	1.09623705951952	0.525574451268378	19.7922223370431	1.60098294643191
6701	0.364438270701637	13.8174866572043	0.619583247270613	0.622042037963273	24.4576488578538	2.09813967680118	0.484874160781545	17.9498273249198	1.32784634615483	0.435393532414501	16.2736859799292	1.0644832718097	0.523530111644941	20.1218107966853	1.58092989529607
6801	0.367621191198751	14.0703242093986	0.60499266610088	0.597416680222333	27.1396860788777	2.09171095135475	0.466307504018192	18.6043826912223	1.296597381726	0.445662847667777	16.2300366964238	1.03602532079683	0.524873562331005	19.6032650742235	1.55972969297116
6901	0.359389408233539	13.2173668678488	0.595007937100873	0.599884280462719	24.8105625280404	2.08324196784706	0.474816900791781	18.6012038261928	1.25318871716881	0.444334166620915	16.5938135538419	1.0073986623663	0.503170691222564	20.4483757847362	1.5464454638619
7001	0.369684001200663	14.2803244723822	0.582980664694996	0.590134923893252	24.4066422648984	2.0736860333631	0.468174899917034	18.0765169874532	1.23614024509	0.434237106226593	16.7142518362346	0.98001283725278	0.512341278260964	19.2519179810988	1.53670418841753
7101	0.347117052784576	13.7620395101121	0.568751148945908	0.621519666953165	22.8941054442154	1.9951619487196	0.46836084253936	18.5712586581421	1.19878687729246	0.434382081030017	16.8433281220061	0.952571183553638	0.492860597686972	19.7427460024895	1.50517186750982
7201	0.347235567180526	14.3253122474828	0.557755524032531	0.614004361229725	22.3316088678892	1.9466827947591	0.453521560802848	18.8623767872672	1.17425929507409	0.428358154519591	17.3330223484518	0.93099696541591	0.496913921123647	19.8768603832195	1.492103187565
7301	0.341165158349571	13.7253178194831	0.542573386202888	0.563274194438843	25.5125418257652	1.90470400199313	0.449991595514018	18.1503793763982	1.14282417601691	0.420660125588996	16.870435673493	0.921418188264627	0.499410356100809	19.6777396826802	1.47838971112723
7401	0.338361922629465	13.4605544266724	0.532665692146599	0.580117950456414	22.5284442510194	1.8856480884432	0.443438303368593	18.6396203894975	1.12621525245071	0.413729982063636	16.6594609581058	0.896812928182439	0.489214043935479	19.4973980350462	1.45562148871844
7501	0.354063892934789	12.0657574579518	0.525459791758328	0.595389636167907	23.7254273064875	1.86256398730308	0.452323582781824	17.8651972188411	1.10512000389086	0.399913421425726	15.9991257084831	0.872272963971765	0.474259114442019	19.4035389429992	1.39420638891089
7601	0.343324972897225	13.1583230582664	0.515330654534015	0.565521111898513	26.2355201507455	1.83896075651704	0.438378084581962	18.1003876258486	1.07520966573486	0.39757933198582	16.0297806065787	0.844965561251596	0.471723067388416	19.318051090942	1.34689925338486
7701	0.336667125647481	12.2881248639122	0.498186818703844	0.545965399883869	24.8599096288777	1.80975076085817	0.4440272487844	17.9891071140051	1.05841398558769	0.392410608387034	15.7604720954001	0.823810215733727	0.463681836388842	19.9306790329541	1.29484500641907
7801	0.335690055051759	12.8681657748999	0.489640532456023	0.512871540660651	25.1914666643699	1.79399564897321	0.436221292535443	18.0261399828283	1.01486238946394	0.386869487278512	16.7700771953124	0.809166284142859	0.460722380337786	20.0731256955558	1.27661297243036
7901	0.30918427030414	13.401337174494	0.481434379728314	0.546163748622256	24.1361886741549	1.77610492818526	0.431820793891364	18.4267423328348	1.0021639376833	0.392842611529919	16.1816572204043	0.793621312478364	0.463917756517937	19.9224005544138	1.25345747896799
8001	0.323390724388631	12.227184420194	0.471260210954162	0.534557676796037	26.3793695332651	1.77174917633813	0.426808756185118	17.6745457887555	0.987134736837464	0.389059659921594	16.3573738628498	0.781425224527188	0.459996596041072	19.1911802916649	1.22759065539171
8101	0.331460945658552	12.411575006496	0.463929976798044	0.513259755219281	23.2503474146972	1.76776099112456	0.415304675931339	18.1402589268948	0.977839411752831	0.388396573876986	16.7743520737189	0.762635073899833	0.440097875090131	19.5487364728564	1.21561916753321
8201	0.306220042966145	13.4139138495485	0.456500593034966	0.536801193591943	23.3993091257589	1.7571150231107	0.411944196453047	18.3074517751854	0.963276178027977	0.378355894974061	17.2115457541482	0.740368039608358	0.446399924826795	19.9224447254779	1.20171271357645
8301	0.318976277888939	14.7064346347059	0.448777079159631	0.494534873176559	24.5967210256285	1.75564455085545	0.400617830324388	18.4358894750564	0.944204351771551	0.378934493491912	17.3309360110237	0.720627549126548	0.441854646503377	20.604473832882	1.14152828234785
8401	0.319129823743461	14.9798500509408	0.441649185706888	0.494571373442345	24.3799294945434	1.7447781131923	0.404766093790431	19.3594619788072	0.932571459593327	0.370823239351609	17.5765838388235	0.700842309818655	0.43760283052089	21.2063389948974	1.12659365749171
8501	0.306657540377861	14.5337878553696	0.440983689867172	0.490322266490112	22.9588572824014	1.74772520543924	0.402999338816776	18.8052517185872	0.913516040898093	0.375048929466516	16.9213999471975	0.674448098240703	0.4435383573318	20.5369160165956	1.11878108937213
8601	0.319722510807439	13.8613941171522	0.433464431508876	0.518437439142036	25.149900587826	1.73529913032395	0.40051778981456	18.5806941000387	0.90142240885679	0.37166907368227	17.2407998824415	0.656231606199019	0.431333471451262	19.8243083646111	1.12151529075336
8701	0.29087897198422	12.8405408605158	0.43069519383282	0.483420077308472	23.5196708392433	1.68093900578726	0.392988912489455	18.3351162868364	0.876658793869079	0.360471216546245	16.9088308041335	0.640726107376817	0.422075066296681	19.3901338167767	1.09000713609728
8801	0.29672208064716	11.0307726337461	0.422620232409684	0.488815587599289	22.1075437453988	1.60123034094883	0.384316080942964	18.4689895727615	0.856983631156765	0.360143147946483	16.7765425631882	0.633652394242941	0.413190119701743	19.7407462442863	1.07016160370826
8901	0.262059002170472	10.7398056001857	0.41615703227194	0.47738162957733	22.6421134457106	1.59568340568364	0.384564605467629	18.0472208794659	0.845436311817562	0.356712434115581	16.3929055926801	0.621854347172756	0.416568734166255	19.6699381087421	1.06962037465852
9001	0.266587406009701	13.5968961140296	0.410499560635151	0.478282864644132	23.9608080798479	1.58929261956675	0.376195594446473	17.7957635856993	0.832953251804774	0.356641438013113	17.0740958521358	0.613092736195467	0.404214138566144	18.6919814154932	1.03787140880641
9101	0.300302883575062	14.7287122014445	0.397309089470235	0.475348652476953	24.7916471838179	1.54973545757607	0.381215907965878	17.9271602467451	0.821215000375461	0.359698691201361	16.6101205068838	0.599547990460978	0.416147182549501	19.3649186170749	0.998728829267479
9201	0.29071058460261	13.7592319056402	0.379647130296303	0.476227889405087	25.0610243941908	1.50015949539569	0.384175816554914	19.5285901137913	0.813097552644438	0.354146297134543	16.6736352241644	0.586031627615379	0.404461236353823	20.3281932798281	0.978956054045421
9301	0.292050170745998	14.6977692230886	0.365026191210547	0.445011073006154	22.761628868879	1.46118212980205	0.372950369169541	18.3755492464617	0.788941427663698	0.344496963045381	17.3152359579165	0.571211071074729	0.400233916080955	20.1663885493277	0.955572655328927
9401	0.269312877969124	14.5606213826965	0.350284410062039	0.480767310097895	23.160842610243	1.42258527886477	0.370007878331249	18.5774574941716	0.747657840598459	0.348126908401378	17.0806773590421	0.55711095188411	0.395369533562809	20.4603742696759	0.940762265296598
9501	0.289077320806416	15.0461161751898	0.337360562815214	0.482627326879675	22.4776994490853	1.40474471773057	0.368457239931265	18.6547986792838	0.734386759119162	0.344076749889194	17.150235144898	0.544542875667612	0.391661588278451	20.2600328107602	0.914456417097897
9601	0.289062153725993	15.5512874410462	0.324638077528911	0.455038550130423	23.7896301814586	1.38154617172501	0.359308091010467	18.5478902161035	0.719593291091133	0.335613093372753	17.2753173595035	0.536630459428548	0.387287915275726	19.4713466147625	0.880207683500344
9701	0.260116601975701	13.7912344802895	0.314161354769258	0.453988872805225	23.0743201783954	1.37555951901176	0.356569209326506	18.3452667712182	0.693013604072958	0.330896856158562	17.1999184636714	0.525836261994959	0.398082710320106	20.0185432286895	0.863143766185561
9801	0.259761010613293	12.6999779301244	0.304313464876536	0.444386880877184	26.0128279731373	1.30865157329894	0.361824782241085	18.5630286993524	0.655503912458076	0.332375418535889	16.9972682150373	0.511658560465607	0.388082166686127	20.2270483186571	0.850233419896707
9901	0.267522359090338	14.3059659102857	0.293449474409089	0.436246500328445	24.0671111641991	1.27946834782465	0.354574258964243	18.1097630619209	0.637274691400005	0.329328215302192	17.0509013455569	0.502841975321136	0.382433974147943	19.7723634905263	0.83755545609305
10001	0.264085357501817	13.6860965965068	0.285957313786945	0.45911794872013	22.6050054373399	1.26657498157253	0.346973208719256	18.1876455122867	0.627785798379325	0.32105835981174	17.1312451725855	0.492210525655863	0.381577851950448	19.7886076686663	0.816370651662725
10101	0.277585343538639	14.1694778983656	0.277694795948874	0.469458232125176	26.6994402846554	1.26165929514223	0.342711429099472	18.4312936186748	0.618067703677342	0.322227357512173	16.5561236952218	0.484937329704238	0.377475573949064	19.7059547014546	0.804327876437522
10201	0.260416165426447	13.9480398456293	0.270489667793512	0.442723211195874	25.2388584755869	1.25815863670672	0.340882789876644	19.1501099453265	0.609385719790808	0.32167390864136	17.1229401827331	0.477534422644351	0.374320280638888	20.3411443046009	0.779561428709011
10301	0.261182251929483	13.6101540734838	0.265722381572639	0.479636235358289	26.0297126748294	1.25223033582724	0.348768330081314	19.051948583299	0.60149094615232	0.322309799531231	17.3564505706868	0.464187877481808	0.360765785266269	20.6473168202791	0.773416588291039
10401	0.256181212631038	15.0989190314172	0.252364443173842	0.444459338249833	23.6520912244027	1.24639678291878	0.341755928815011	19.0998105083957	0.594398808922756	0.310363349099203	17.8587585512862	0.454948585757937	0.367088366640163	20.1957761615695	0.769539957994458
10501	0.264252866478348	14.5292031317408	0.247053256477861	0.455350849182137	26.6592466517592	1.24353540024221	0.335924124211445	18.2140093206232	0.590094813446889	0.311606081706627	16.9400239838057	0.448700938213512	0.372425011105392	19.5795385997265	0.756527314442194
10601	0.242667812339048	14.2676327891945	0.24034712609766	0.424445049112617	22.9378881178901	1.23596522086879	0.329540994428797	18.201199474335	0.584433428957305	0.307968975058247	17.4141045073672	0.438718176752233	0.361096047846461	19.5978988008141	0.7510371293183
10701	0.25670672496399	14.0903330004765	0.234061276691341	0.445048098749735	23.2813486962295	1.23351542232159	0.331724778552979	17.9098375279929	0.579643263627498	0.308278570607666	16.8544582946718	0.434224848714268	0.361723507251862	19.5536065774105	0.736296751284275
10801	0.251040846594938	12.8438834558689	0.226474318055241	0.43571203279875	23.4373003712667	1.23385299704124	0.329536967277734	18.7966247527515	0.565664584086239	0.305963263890579	17.2115792846284	0.423219405229642	0.351761378677311	19.7807453945018	0.725086376701679
10901	0.227849031627223	12.2844768053136	0.223655648351096	0.412749783516318	25.1420180789848	1.08271097246031	0.331236738995902	18.6975968040113	0.556552867872885	0.300428717104371	17.2489163427713	0.417241833872954	0.351741869034499	20.6621200942132	0.717499974144492
