k	min_rek	min_srk	min_gerk_ad	max_rek	max_srk	max_gerk_ad	median_rek	median_srk	median_gerk_ad	quant25_rek	quant25_srk	quant25_gerk_ad	quant75_rek	quant75_srk	quant75_gerk_ad
7801	0.0412411216354196	0.824560562817923	0.0338026737058788	0.0662904634783248	1.70241526044075	0.121961536592405	0.0555921990104331	1.17847673116147	0.0721416431446124	0.0521126078875719	1.10158491074321	0.057680754286163	0.0580261105259038	1.29295352965606	0.0882745298886304
7901	0.0405153656262211	0.902143489339589	0.0333352405603218	0.0665790154607577	1.54069603816837	0.120794494800704	0.0550465954846069	1.20132235215159	0.0713409131828333	0.0512594123780132	1.06105510298673	0.0566728914038812	0.0577371888362227	1.29183325103017	0.0872191875891756
8001	0.0395811913133708	0.805276746308924	0.0327601087980053	0.0658153122976156	1.67074856181825	0.119934226395785	0.0545404326671648	1.15792813383729	0.0707942654730979	0.0514444909204391	1.08035403799473	0.0553813376671152	0.0570488361868207	1.26407691221641	0.0859744114011404
8101	0.0392722343642891	0.842742494460071	0.0321903854561357	0.064823289243855	1.51049909767365	0.11940454784749	0.0540582908534475	1.18034133338171	0.0702305975989586	0.0506694354220764	1.09657223609802	0.0541917153985033	0.0562946040519359	1.27975344189429	0.0844511632481219
8201	0.0384587905784725	0.926364062897203	0.031716725424642	0.0649735908254525	1.49175076895895	0.119247295622714	0.0533430395520903	1.19610299946857	0.0698459245096099	0.0503394524752848	1.12869951343522	0.0530055773428514	0.0553683793758543	1.31677303757329	0.0830808814754271
8301	0.0385369182018286	0.943211588038077	0.0311548254685101	0.0632647328237728	1.58237379719537	0.118164122980989	0.0526918186112476	1.21204870084687	0.0693464358671244	0.0503316477547331	1.13508809581177	0.0513437795346705	0.0556790392848253	1.33371964232321	0.080970924155653
8401	0.0381958166560866	0.991224918068407	0.0306227537472631	0.0628307370730125	1.62135089059894	0.11781641287814	0.0523913941228821	1.2601293384019	0.068293484560554	0.0499847988728781	1.16174247841533	0.0497408335764188	0.0550957216788444	1.37825566700923	0.0775131788231601
8501	0.0375259484009469	0.937538396537567	0.0303877724339181	0.062362228894252	1.49538458205306	0.117757463175769	0.0519360536349416	1.24927034283713	0.0668667841323994	0.0496801067549364	1.12547463722536	0.0476169676025682	0.0548932937718446	1.32776908105239	0.0761447731948134
8601	0.0375048594567914	0.925528140901539	0.0299119161482631	0.062787618745217	1.60280346432654	0.11700613793107	0.051409834907207	1.21801990980914	0.0651192428568347	0.0489887744827888	1.1312841720418	0.0463760824308932	0.0541262990823943	1.29180681880643	0.0755091504407394
8701	0.0366091007629533	0.869850135899226	0.0296082298453268	0.0613904081944116	1.55927535059853	0.115182398203661	0.0511843355046998	1.21329638917947	0.0630034182056042	0.0483115500270352	1.11003403830017	0.0453545014037821	0.053363486180188	1.26011961779799	0.0747682120903323
8801	0.03633121221007	0.75141730213418	0.02904775484989	0.0611853486243017	1.4565495731037	0.114447723431576	0.0503568892345781	1.18117876726971	0.0612605825546266	0.0480308989931953	1.10856049473704	0.0443411685372778	0.052834061370495	1.29451934010563	0.074233937700024
8901	0.0351685227661604	0.739781282576698	0.0286769548632567	0.0601647813801538	1.47593730649733	0.113989689859316	0.0501011068482671	1.18584406957286	0.0604947714760835	0.0477113473984105	1.07564998235199	0.0432422837057924	0.0526720420273696	1.29794996152943	0.0740960000218315
9001	0.0351419660542989	0.905109760275142	0.0282228875152464	0.0597189250591472	1.53985836349328	0.113544330395776	0.0496577385838034	1.16120361860038	0.0595610471952837	0.0471757205728296	1.13494164449304	0.0428281571436032	0.0520696204087413	1.24241206601349	0.0730811248535865
9101	0.0358285710740014	0.989144354015321	0.0272165333613306	0.0594811107081934	1.5871119819289	0.111015393565353	0.0496306066389659	1.19447855146945	0.0588044144245711	0.0470295303022857	1.09913477240918	0.0422088799278031	0.0520017888198574	1.29187195068896	0.0696250076883856
9201	0.0354357109497313	0.886071806738562	0.0267230225692638	0.059167139135425	1.59206686768156	0.107520959083655	0.0490410606575341	1.26097657810251	0.0582058814332548	0.0461856414937396	1.0842798521338	0.0413004250827517	0.0517151487907924	1.3223594878258	0.0675728435717988
9301	0.0353313874621728	0.939494833254571	0.0254380667786378	0.0579305850941665	1.47339393727554	0.104984062709772	0.048771397681639	1.20823709142776	0.0564503301600819	0.0459791929230237	1.12816958010664	0.0406233871685566	0.0509641222094267	1.32638907092862	0.0669270854015623
9401	0.0343481970002063	0.963762988483839	0.024752270384084	0.0582793195841095	1.51194057139285	0.101927995161258	0.0484161168113037	1.20442442431914	0.0537899405563726	0.0453257019153957	1.1235450545256	0.0397437040595907	0.050318411029421	1.31328523545806	0.0651087515158688
9501	0.034580513772152	0.974062150232907	0.0238008189057612	0.0580579110617336	1.46578072476387	0.100483550103577	0.0482022299186931	1.24455440241502	0.0526624749662864	0.0448857737619356	1.14064406129821	0.0387804186265831	0.0498978158396357	1.32097915871959	0.0638199268715683
9601	0.0344032292270781	1.02628038752136	0.0227838624480473	0.0571567337025	1.51399918350207	0.098554829324816	0.0477314456060646	1.20382907981921	0.0511614993724183	0.0441422659987661	1.13798283648387	0.0379132471787842	0.0496656133271253	1.28340242690731	0.0626425232914307
9701	0.03359244468882	0.955118177353037	0.0219819643060918	0.0564994288810865	1.51224280807662	0.0980391495317522	0.0471745780309199	1.21464490321313	0.0485678252797416	0.0439103153401844	1.118611484854	0.0371562094454094	0.0492148997283362	1.33226703121208	0.0616621628309891
9801	0.0333024592097409	0.831546796911024	0.021535827890924	0.0562718910798026	1.67018247230716	0.0933620191113933	0.0471992643816653	1.22659232739419	0.0462254885036023	0.0437630497334694	1.12391492191074	0.0364153239021867	0.0493268978351945	1.32527092732375	0.0605558071971076
9901	0.0338504889332825	0.968880290817779	0.0208210776917022	0.0561861683718402	1.56368763643113	0.0895032222295914	0.0465052706703217	1.19515356130831	0.0451487505210302	0.0432535282397292	1.11959029873254	0.0357565865151952	0.0486065798828889	1.31348363295666	0.0594541740632957
10001	0.0331707518732415	0.885554153262448	0.0205517986363191	0.0563727012403685	1.49986571541241	0.0870863225069866	0.0462558895531764	1.19298213823024	0.0445995402127789	0.0426108574729945	1.13317877602422	0.0350487425018375	0.0482570868271151	1.3110868761949	0.0587753034758531
10101	0.0332589112741013	0.950465593911617	0.0200761559739126	0.0558961619243674	1.71193141129918	0.0868045997092756	0.0454740669908869	1.20097045603422	0.0439168493289903	0.0425639951421598	1.08934969629601	0.034462606550698	0.0479441265914188	1.28513770174993	0.0582517170844595
10201	0.0324350048797667	0.897838107359787	0.019155161062393	0.0548952719609646	1.65125011459767	0.0865264085084293	0.0454681448189376	1.26715776553546	0.042895129339567	0.0420702694467405	1.11955405801986	0.0339561622508033	0.0473819180452155	1.34350099611862	0.0571905473860168
10301	0.0320496109379307	0.915780084845453	0.0185782810937287	0.0559722559978455	1.7368649743065	0.0859700856739873	0.0453360190281196	1.24039636539662	0.0426462728058984	0.0418299283004758	1.15806747484869	0.0333116387642481	0.0468737064575474	1.34317636709751	0.0565316368771955
10401	0.0317312533323992	1.02830936851753	0.0180786188067639	0.0547266208166625	1.54431466220225	0.0857709420015916	0.044833137138413	1.2479130567097	0.042252742306504	0.0410977612816095	1.16320466398685	0.0327513447528376	0.0466744485269758	1.29993053845743	0.0560787547199321
10501	0.0318687126601713	0.982237514827614	0.017548186945414	0.0542306792286309	1.6719459650056	0.0855396955214095	0.0443441064024792	1.21362403570484	0.0418360414849207	0.0411645203056852	1.12410210786475	0.0320980493156661	0.0462342428710474	1.2993251268833	0.0550694361201918
10601	0.0311215048947992	0.962938925089177	0.0169811184404573	0.0534255667701747	1.54275057012881	0.0850703459043184	0.0442319459125893	1.18888624271051	0.0414352581936728	0.0406660749291648	1.14279211149339	0.0314227799437952	0.0460026408506871	1.28057703471062	0.0526793482065416
10701	0.0312145776911047	0.938576070037507	0.0165059300582539	0.0535598486052064	1.5323988904208	0.0847388958341325	0.0435472536117295	1.19397158821746	0.0409149369852007	0.0400576521161243	1.1201868482524	0.0308108921513083	0.0457903108422945	1.27524847805782	0.0510692008779064
