k	min_rek	min_srk	min_gerk_ad	min_gerk_bd	max_rek	max_srk	max_gerk_ad	max_gerk_bd	median_rek	median_srk	median_gerk_ad	median_gerk_bd	quant25_rek	quant25_srk	quant25_gerk_ad	quant25_gerk_bd	quant75_rek	quant75_srk	quant75_gerk_ad	quant75_gerk_bd
19201	0.143424560317054	1.60454401358565	0.6698405152923	2.39929702040174	0.464460018189131	3.61813576067592	1.20034932660484	3.09274044982444	0.312563557665375	2.3898400432982	0.924571380902718	2.72482726555064	0.272161224515909	2.1412131408655	0.848257894859147	2.62299204953248	0.349840526105771	2.75612048970042	1.05182677912134	2.826272501682
19601	0.148953467505751	1.69186040680535	0.697580354305833	2.40251235217847	0.500371350083304	3.57971697090107	1.1977567659715	3.08859019393135	0.304602508042879	2.31219517008845	0.900783808848622	2.7197054555553	0.271728844378587	2.07264744834776	0.836752300416928	2.63077101069101	0.348268533143329	2.64217193220266	0.99557576030186	2.81714815938217
20001	0.148232180000979	1.6538392977236	0.688389113305656	2.40374673655637	0.485876447505279	3.88018945440844	1.16619589254455	3.0815871988094	0.303139785695654	2.24138953166827	0.879849480356093	2.71728611057171	0.277225280027668	2.06214748571294	0.83500129683138	2.6251733028194	0.342640105959832	2.51714517236409	0.988062468118884	2.81207792763885
20401	0.166997493524371	1.4888020027209	0.722802760931865	2.40414491412735	0.47824866982182	3.644498576272	1.16462671993033	3.06183497369774	0.296891145109689	2.30515844152732	0.892282480792645	2.71437993274239	0.25717492662407	2.02956441945977	0.815097955803489	2.62237065130117	0.354769533985824	2.66330586155478	0.975695085247111	2.81357156536471
20801	0.129284899900091	1.71444563222678	0.74151194519813	2.4009762381255	0.578104899159065	3.25208128984894	1.15495761567605	3.05428551178793	0.303635165541846	2.3249541287851	0.890096281695257	2.72440304389386	0.265073198346005	1.99352316312386	0.816316091211043	2.6095544018712	0.34634352445081	2.67655347068111	0.978279455048799	2.81234939050582
21201	0.157306581575482	1.74922025399502	0.723350388466775	2.39539137469339	0.471207600960206	3.53146178151336	1.19310470804076	3.04194493733613	0.300827917543003	2.43234725049989	0.886307224044126	2.72123496293318	0.25082354317862	2.19201842355692	0.820247431153444	2.61128136229553	0.340734257295264	2.68795289042513	0.946430000521932	2.80437799084347
21601	0.147307952110935	1.74051129031977	0.691049952447954	2.38699523989486	0.461913326047076	3.49782292137384	1.0678920264934	3.02604372866422	0.296913723401836	2.32489512808047	0.854897941212834	2.71788116111034	0.255669069737289	2.10532122691484	0.796209378231855	2.60934876844792	0.338675916753998	2.47167505675477	0.966525035926282	2.78915751882939
22001	0.1443006074045	1.74474617121194	0.645662790647714	2.39313037102013	0.504703289447232	3.58139431912573	1.09054987901783	3.01829878350033	0.299686874533219	2.27672646887815	0.835234000039212	2.72050848205033	0.260949887585624	1.87157473941013	0.785512206497499	2.60114028014273	0.338924204385793	2.68865400942678	0.937533944424241	2.7859440043518
22401	0.154052113023075	1.71225294999656	0.674751225692999	2.39817573326726	0.477338670705609	3.27614875749349	1.10032709231425	3.02916579859523	0.298956642203822	2.33327683486826	0.850330529534754	2.7139385950417	0.260414401714895	2.23954439282513	0.792719133601901	2.58778647759663	0.350577353181526	2.70943062096563	0.938212642046031	2.78894071451733
22801	0.151582159793424	1.70710435347946	0.681074404961933	2.39560418976984	0.467854135421276	3.64878667534835	1.06642624757547	3.02995996211506	0.290504571284726	2.38091778704216	0.841771990024504	2.71340718449335	0.255645378038944	2.08600799333652	0.775633331657027	2.5842778262134	0.332561595235946	2.86167439092031	0.9057057160088	2.7897791409168
23201	0.116839744464721	1.6732878844116	0.68768984617793	2.40487869489975	0.443343314692136	3.1935324432028	1.05013663483338	3.03136393669876	0.289823247561763	2.3839095700642	0.855296050523465	2.7071530675019	0.250621794833697	2.14788421092543	0.800003987362337	2.57603321403639	0.332367904697362	2.73192231270859	0.927637268346027	2.78566183297877
23601	0.143096162469128	1.66377359828879	0.644546879514453	2.40841886604213	0.494993388293135	4.02567525617701	1.02614291785551	3.02717430082369	0.281034029690137	2.32854318456775	0.846783418656015	2.70953626500194	0.253268132614312	2.11638450198795	0.773380500649439	2.57365235122586	0.343077980042289	2.83477427963231	0.911204471213023	2.7880502850567
24001	0.144344473861575	1.50993835084232	0.594611536360437	2.38401067529374	0.478079049893469	3.75229721477335	1.07410774999943	3.02293336156453	0.281168030004292	2.29487887097064	0.830510489467106	2.71077308778465	0.245511646840381	2.06159068349588	0.762933705713741	2.57116260992382	0.329769764373276	2.68696217442893	0.918602821114336	2.79800339682
24401	0.15271336306857	1.80471235088793	0.638042262886689	2.38632244753583	0.47702891661518	3.1581950374828	1.07068590043072	3.02287323035372	0.295339617354593	2.43105324090701	0.835498296292373	2.72111983858585	0.257093904005185	2.18866457606271	0.789633055844337	2.57772390928359	0.326190320264402	2.74310626219852	0.902501396997132	2.80914545186106
24801	0.129099799436137	1.58350056818099	0.638302683189702	2.39914113443719	0.462120446773701	3.63290093381745	1.05359012682622	3.02542365723954	0.278556835894741	2.38071599382682	0.815850991027143	2.71639747817525	0.250812272085029	2.19331757270637	0.780421163039736	2.5737525143969	0.331002210515097	2.72264410937143	0.888075339292962	2.81613548187161
25201	0.136951312204915	1.65580848586759	0.599987591572925	2.39369691542858	0.451784160366933	3.65912203569605	0.983473954257729	3.02258520054849	0.2813194936262	2.17455403583915	0.797071325162385	2.71822920120906	0.242457469782906	1.99414412308972	0.745080107528911	2.57617621625959	0.335131559954381	2.57161893383474	0.868645902051968	2.81897074156606
25601	0.147675540464729	1.5606539266153	0.629221816701726	2.3919898568732	0.449138394881463	3.71418137507824	0.969533058238539	3.02350455537178	0.279645257893433	2.38359539653949	0.804690255073204	2.71673569896064	0.237432098959435	2.11231587930385	0.751629362092466	2.57656678641568	0.32975859631437	2.69599664875313	0.881118835592946	2.81472104030411
26001	0.137627948660363	1.69391794251807	0.61291088448843	2.38709488294999	0.516693909469935	3.74149344875375	0.947130269205507	3.01551909263873	0.278576348821252	2.41114131636192	0.804511108452438	2.71632660668778	0.234954303998305	2.14534130570307	0.734857877128583	2.57844015382827	0.324281225698389	2.78363638398513	0.882939518147333	2.81511463082653
26401	0.117001304247591	1.68663623643917	0.63721343111564	2.37820201833772	0.461697961432497	3.77371374501207	1.05636953910238	3.02632366905753	0.283409413250342	2.35432260053402	0.816657670077212	2.71590029396187	0.238401748280352	2.09235673269395	0.753283365138157	2.57588249339201	0.31082443001645	2.71642164043536	0.871204834206124	2.8088392895506
26801	0.146410780445816	1.63469666984344	0.601543102327	2.37311352406748	0.450888066788114	3.42043020193419	0.948411900168754	3.02767630658255	0.277181350452698	2.317251766147	0.789437705811393	2.71786819623517	0.237660420567701	2.12250934584165	0.746300373476324	2.57514881739386	0.312164948474692	2.60936126082368	0.866723577903839	2.80672298048774
27201	0.151384864481761	1.63533852355251	0.57722611308264	2.37451419160312	0.449119031057342	3.60578060520976	0.967704630300566	3.01829200027145	0.271740457966046	2.35916092696003	0.793670774388806	2.7187293132054	0.236127662144604	2.17340311147857	0.732894928192011	2.58187016149919	0.321658067105227	2.68418900068	0.84463793606048	2.7980512771511
27601	0.145662652487222	1.61715843188969	0.562130747743869	2.37535347341818	0.444425553135775	3.74898660452333	0.964275392759062	3.01652516399992	0.266339871190466	2.32336789586228	0.768726768132689	2.71804286775185	0.230159076577384	2.04430888568977	0.732669958466998	2.57730474485479	0.332983671201771	2.59589724222193	0.844360455328764	2.8036488206633
28001	0.134034093454628	1.69118924358138	0.579576709923316	2.37500725708027	0.443910891382782	3.87121076994863	0.997164161741251	3.01440093405515	0.274876273414944	2.36345718832964	0.790338914093927	2.72235226036379	0.239245101261167	2.1130457519475	0.734086547367321	2.57330556417255	0.308588952453103	2.58071926633968	0.828840680791179	2.80285521133744
28401	0.130425875953056	1.65021630210049	0.600871749330914	2.3695604176787	0.447527356098493	4.08370726087184	0.978484582984322	3.01928624636792	0.287206982734497	2.35148460558184	0.765662861641873	2.71766084901685	0.237835202363291	2.0796175182346	0.720824867440067	2.57390937787416	0.307959581739721	2.6486889315761	0.841120842287579	2.80157568822657
28801	0.13059257572133	1.64924344729258	0.601967599654543	2.37686957786009	0.468758642669176	3.52987218151037	0.934561982979887	3.02448931269467	0.27396353048237	2.43588627881911	0.757831214104462	2.71392153753554	0.230739308800302	2.26130493532195	0.716995948602084	2.58203488665822	0.319428851907321	2.66091200254004	0.843072587019629	2.8029098302255
29201	0.120380133199664	1.48330604507575	0.56731449423224	2.37806569135224	0.486137398700399	3.8891508454563	0.941716969652906	3.02389046054013	0.273748314589956	2.44436139123908	0.766765775711682	2.71016485501759	0.227289360355569	2.24063527087123	0.697192902308069	2.57852538818853	0.335050618512311	2.71131115705536	0.82212768621113	2.7995090844163
29601	0.128103559820093	1.7399363414239	0.591427740570382	2.38584899530298	0.426470294013746	3.85738408987847	0.908224580178862	3.02539419222652	0.262969622517715	2.29881031324003	0.75282982341244	2.7122528964179	0.229755919380622	2.10797119445224	0.704591772321517	2.58289102236254	0.302282583603004	2.56194950929041	0.823219630796433	2.80121701684175
30001	0.129650021901076	1.60285633910205	0.593075985970064	2.37557416217946	0.386900918760865	3.51764078394262	0.984239845239473	3.01969646433681	0.264543894944606	2.40460614346227	0.746878317353564	2.7152111171284	0.223616792214722	2.13460915603941	0.698175352834365	2.5760013663344	0.322429966420824	2.70679757204795	0.799991581590222	2.8027918367086
30401	0.122437192012611	1.78407006544431	0.556266040194592	2.3812770963821	0.412589108141951	3.69129514260806	0.950776130484225	3.02944844303257	0.267630563037494	2.45968404759106	0.742306362134717	2.71802092484148	0.232410953007773	2.05991867894712	0.68198369632605	2.57676193364916	0.319864446782449	2.76246575011401	0.816445620006159	2.79851268531046
30801	0.110044904266963	1.63948115840053	0.582676260711476	2.38272770613343	0.394800180097403	3.44341346634099	0.930781898960759	3.02556741668088	0.268298740031756	2.44915546774769	0.731661290227929	2.71670542595864	0.223102967641248	2.05158369510373	0.698231896769648	2.57334643559751	0.314149370671533	2.80269289138206	0.818445899855821	2.79989688989542
31201	0.123310417845141	1.69380540337816	0.547977030800794	2.38144901896441	0.422254472964667	4.34423487849022	0.919972731510869	3.03367920378059	0.270003187741728	2.50754823908018	0.730685368934263	2.71732863040896	0.230219281848468	2.18314139381255	0.698150902286507	2.57395879867788	0.29814805865746	2.78689201841526	0.781823706002787	2.80282833677993
31601	0.112120783294395	1.67551102603628	0.542584754544928	2.37152588223669	0.401499397485233	3.41580645912459	0.904759917710866	3.02386989106961	0.264977728127633	2.3431001220391	0.728680837602089	2.71464000847661	0.229783579368646	2.16215280980508	0.684074407023899	2.5806143656668	0.305000318244372	2.71632448152277	0.79843483023624	2.79999023049563
32001	0.115867438649997	1.64892893443105	0.528336404324497	2.37292438801458	0.51743139538194	3.95625850284027	0.899570811409561	3.03612910932832	0.26780358203145	2.57990240108048	0.737760730756185	2.71756494328244	0.236377427970637	2.17168072009772	0.676585978519735	2.5798759078218	0.31082923228252	3.02574759148063	0.797118959667426	2.79834659582164
